Step, Velocity, Density
149, 0.867704280155642, 0.12475728155339806
150, 0.8725868725868726, 0.12572815533980583
151, 0.8532818532818532, 0.12572815533980583
152, 0.8494208494208494, 0.12572815533980583
153, 0.8378378378378378, 0.12572815533980583
154, 0.8587786259541985, 0.12718446601941746
155, 0.8745247148288974, 0.12766990291262137
156, 0.8905660377358491, 0.12864077669902912
157, 0.8977272727272727, 0.12815533980582525
158, 0.8745247148288974, 0.12766990291262137
159, 0.8467432950191571, 0.12669902912621359
160, 0.8740458015267175, 0.12718446601941746
161, 0.870722433460076, 0.12766990291262137
162, 0.9053030303030303, 0.12815533980582525
163, 0.8421052631578947, 0.129126213592233
164, 0.898876404494382, 0.12961165048543688
165, 0.8876404494382022, 0.12961165048543688
166, 0.914179104477612, 0.13009708737864079
167, 0.9104477611940298, 0.13009708737864079
168, 0.898876404494382, 0.12961165048543688
169, 0.9330855018587361, 0.13058252427184466
170, 0.9176029962546817, 0.12961165048543688
171, 0.9067164179104478, 0.13009708737864079
172, 0.8768656716417911, 0.13009708737864079
173, 0.8823529411764706, 0.13203883495145632
174, 0.8791208791208791, 0.1325242718446602
175, 0.8772563176895307, 0.13446601941747574
176, 0.8382352941176471, 0.13203883495145632
177, 0.8576642335766423, 0.13300970873786408
178, 0.8608058608058609, 0.1325242718446602
179, 0.8382352941176471, 0.13203883495145632
180, 0.8676470588235294, 0.13203883495145632
181, 0.8302583025830258, 0.13155339805825242
182, 0.8388278388278388, 0.1325242718446602
183, 0.835820895522388, 0.13009708737864079
184, 0.8222222222222222, 0.13106796116504854
185, 0.8198529411764706, 0.13203883495145632
186, 0.8178438661710037, 0.13058252427184466
187, 0.8081180811808119, 0.13155339805825242
188, 0.7992565055762082, 0.13058252427184466
189, 0.8014705882352942, 0.13203883495145632
190, 0.7818181818181819, 0.13349514563106796
191, 0.8043478260869565, 0.13398058252427184
192, 0.825, 0.13592233009708737
193, 0.8107142857142857, 0.13592233009708737
194, 0.8028673835125448, 0.1354368932038835
195, 0.8297872340425532, 0.13689320388349516
196, 0.8120567375886525, 0.13689320388349516
197, 0.8014184397163121, 0.13689320388349516
198, 0.776595744680851, 0.13689320388349516
199, 0.8049645390070922, 0.13689320388349516
200, 0.7943262411347518, 0.13689320388349516
201, 0.8149466192170819, 0.13640776699029125
202, 0.8428571428571429, 0.13592233009708737
203, 0.8327402135231317, 0.13640776699029125
204, 0.8178571428571428, 0.13592233009708737
205, 0.8042704626334519, 0.13640776699029125
206, 0.8612099644128114, 0.13640776699029125
207, 0.8256227758007118, 0.13640776699029125
208, 0.8453237410071942, 0.13495145631067962
209, 0.8434163701067615, 0.13640776699029125
210, 0.8133802816901409, 0.1378640776699029
211, 0.8309859154929577, 0.1378640776699029
212, 0.8133802816901409, 0.1378640776699029
213, 0.8133802816901409, 0.1378640776699029
214, 0.8243727598566308, 0.1354368932038835
215, 0.8540925266903915, 0.13640776699029125
216, 0.8368794326241135, 0.13689320388349516
217, 0.8321428571428572, 0.13592233009708737
218, 0.8540925266903915, 0.13640776699029125
219, 0.8617021276595744, 0.13689320388349516
220, 0.8576512455516014, 0.13640776699029125
221, 0.8581560283687943, 0.13689320388349516
222, 0.8525179856115108, 0.13495145631067962
223, 0.8654545454545455, 0.13349514563106796
224, 0.8659420289855072, 0.13398058252427184
225, 0.8525179856115108, 0.13495145631067962
226, 0.8489208633093526, 0.13495145631067962
227, 0.8525179856115108, 0.13495145631067962
228, 0.8700361010830325, 0.13446601941747574
229, 0.8136200716845878, 0.1354368932038835
230, 0.8303249097472925, 0.13446601941747574
231, 0.8113879003558719, 0.13640776699029125
232, 0.8021201413427562, 0.13737864077669903
233, 0.800711743772242, 0.13640776699029125
234, 0.8169014084507042, 0.1378640776699029
235, 0.8070175438596491, 0.1383495145631068
236, 0.8096885813148789, 0.14029126213592233
237, 0.8194444444444444, 0.13980582524271845
238, 0.7951388888888888, 0.13980582524271845
239, 0.8350877192982457, 0.1383495145631068
240, 0.8404255319148937, 0.13689320388349516
241, 0.8461538461538461, 0.13883495145631067
242, 0.8540925266903915, 0.13640776699029125
243, 0.8411552346570397, 0.13446601941747574
244, 0.8483754512635379, 0.13446601941747574
245, 0.8442028985507246, 0.13398058252427184
246, 0.8129496402877698, 0.13495145631067962
247, 0.8309352517985612, 0.13495145631067962
248, 0.8387096774193549, 0.1354368932038835
249, 0.8256227758007118, 0.13640776699029125
250, 0.8197879858657244, 0.13737864077669903
251, 0.8421052631578947, 0.1383495145631068
252, 0.8409893992932862, 0.13737864077669903
253, 0.8327402135231317, 0.13640776699029125
254, 0.8085106382978723, 0.13689320388349516
255, 0.8172043010752689, 0.1354368932038835
256, 0.8191489361702128, 0.13689320388349516
257, 0.8421052631578947, 0.1383495145631068
258, 0.8526315789473684, 0.1383495145631068
259, 0.8697183098591549, 0.1378640776699029
260, 0.8434163701067615, 0.13640776699029125
261, 0.8540925266903915, 0.13640776699029125
262, 0.8745519713261649, 0.1354368932038835
263, 0.8411552346570397, 0.13446601941747574
264, 0.8597122302158273, 0.13495145631067962
265, 0.855072463768116, 0.13398058252427184
266, 0.8840579710144928, 0.13398058252427184
267, 0.8705035971223022, 0.13495145631067962
268, 0.8705035971223022, 0.13495145631067962
269, 0.8768115942028986, 0.13398058252427184
270, 0.8880866425992779, 0.13446601941747574
271, 0.8388278388278388, 0.1325242718446602
272, 0.8455882352941176, 0.13203883495145632
273, 0.8498168498168498, 0.1325242718446602
274, 0.8388278388278388, 0.1325242718446602
275, 0.8498168498168498, 0.1325242718446602
276, 0.837037037037037, 0.13106796116504854
277, 0.8198529411764706, 0.13203883495145632
278, 0.8198529411764706, 0.13203883495145632
279, 0.8654545454545455, 0.13349514563106796
280, 0.8876811594202898, 0.13398058252427184
281, 0.8586956521739131, 0.13398058252427184
282, 0.8920863309352518, 0.13495145631067962
283, 0.8535714285714285, 0.13592233009708737
284, 0.8586572438162544, 0.13737864077669903
285, 0.8551236749116607, 0.13737864077669903
286, 0.8374558303886925, 0.13737864077669903
287, 0.8612099644128114, 0.13640776699029125
288, 0.8848920863309353, 0.13495145631067962
289, 0.8731884057971014, 0.13398058252427184
290, 0.8424908424908425, 0.1325242718446602
291, 0.8639705882352942, 0.13203883495145632
292, 0.8713235294117647, 0.13203883495145632
293, 0.8676470588235294, 0.13203883495145632
294, 0.8188405797101449, 0.13398058252427184
295, 0.855072463768116, 0.13398058252427184
296, 0.8492647058823529, 0.13203883495145632
297, 0.8, 0.13106796116504854
298, 0.8097014925373134, 0.13009708737864079
299, 0.7814814814814814, 0.13106796116504854
300, 0.7790262172284644, 0.12961165048543688
301, 0.8060836501901141, 0.12766990291262137
302, 0.8593155893536122, 0.12766990291262137
303, 0.8045977011494253, 0.12669902912621359
304, 0.8346153846153846, 0.1262135922330097
305, 0.8174904942965779, 0.12766990291262137
306, 0.8037735849056604, 0.12864077669902912
307, 0.8195488721804511, 0.129126213592233
308, 0.803030303030303, 0.12815533980582525
309, 0.7992424242424242, 0.12815533980582525
310, 0.8432835820895522, 0.13009708737864079
311, 0.8272058823529411, 0.13203883495145632
312, 0.8492647058823529, 0.13203883495145632
313, 0.8498168498168498, 0.1325242718446602
314, 0.8405797101449275, 0.13398058252427184
315, 0.8608058608058609, 0.1325242718446602
316, 0.8613138686131386, 0.13300970873786408
317, 0.8836363636363637, 0.13349514563106796
318, 0.8498168498168498, 0.1325242718446602
319, 0.8671586715867159, 0.13155339805825242
320, 0.8301886792452831, 0.12864077669902912
321, 0.8127340823970037, 0.12961165048543688
322, 0.8037037037037037, 0.13106796116504854
323, 0.7718631178707225, 0.12766990291262137
324, 0.7827715355805244, 0.12961165048543688
325, 0.8075471698113208, 0.12864077669902912
326, 0.8383458646616542, 0.129126213592233
327, 0.8505747126436781, 0.12669902912621359
328, 0.821969696969697, 0.12815533980582525
329, 0.8157894736842105, 0.129126213592233
330, 0.849624060150376, 0.129126213592233
331, 0.8339622641509434, 0.12864077669902912
332, 0.8544776119402985, 0.13009708737864079
333, 0.8716981132075472, 0.12864077669902912
334, 0.8389513108614233, 0.12961165048543688
335, 0.8377358490566038, 0.12864077669902912
336, 0.8365019011406845, 0.12766990291262137
337, 0.8576779026217228, 0.12961165048543688
338, 0.8854961832061069, 0.12718446601941746
339, 0.8931297709923665, 0.12718446601941746
340, 0.8697318007662835, 0.12669902912621359
341, 0.8778625954198473, 0.12718446601941746
342, 0.8816793893129771, 0.12718446601941746
343, 0.8888888888888888, 0.12669902912621359
344, 0.8863636363636364, 0.12815533980582525
345, 0.9169811320754717, 0.12864077669902912
346, 0.9053030303030303, 0.12815533980582525
347, 0.8721804511278195, 0.129126213592233
348, 0.8947368421052632, 0.129126213592233
349, 0.8943396226415095, 0.12864077669902912
350, 0.8801498127340824, 0.12961165048543688
351, 0.8592592592592593, 0.13106796116504854
352, 0.8597785977859779, 0.13155339805825242
353, 0.8492647058823529, 0.13203883495145632
354, 0.8587360594795539, 0.13058252427184466
355, 0.8265682656826568, 0.13155339805825242
356, 0.8222222222222222, 0.13106796116504854
357, 0.7962962962962963, 0.13106796116504854
358, 0.8161764705882353, 0.13203883495145632
359, 0.8376383763837638, 0.13155339805825242
360, 0.7888888888888889, 0.13106796116504854
361, 0.7910447761194029, 0.13009708737864079
362, 0.8164794007490637, 0.12961165048543688
363, 0.821969696969697, 0.12815533980582525
364, 0.8282442748091603, 0.12718446601941746
365, 0.8326996197718631, 0.12766990291262137
366, 0.8365019011406845, 0.12766990291262137
367, 0.7984790874524715, 0.12766990291262137
368, 0.8098859315589354, 0.12766990291262137
369, 0.8202247191011236, 0.12961165048543688
370, 0.8302583025830258, 0.13155339805825242
371, 0.8413284132841329, 0.13155339805825242
372, 0.8446969696969697, 0.12815533980582525
373, 0.849624060150376, 0.129126213592233
374, 0.828996282527881, 0.13058252427184466
375, 0.8314606741573034, 0.12961165048543688
376, 0.8014981273408239, 0.12961165048543688
377, 0.8171641791044776, 0.13009708737864079
378, 0.8014981273408239, 0.12961165048543688
379, 0.8395522388059702, 0.13009708737864079
380, 0.846441947565543, 0.12961165048543688
381, 0.8264150943396227, 0.12864077669902912
382, 0.8113207547169812, 0.12864077669902912
383, 0.8396946564885496, 0.12718446601941746
384, 0.8423076923076923, 0.1262135922330097
385, 0.8115384615384615, 0.1262135922330097
386, 0.8287937743190662, 0.12475728155339806
387, 0.8404669260700389, 0.12475728155339806
388, 0.8185328185328186, 0.12572815533980583
389, 0.8228346456692913, 0.12330097087378641
390, 0.8346456692913385, 0.12330097087378641
391, 0.8549019607843137, 0.12378640776699029
392, 0.848605577689243, 0.12184466019417475
393, 0.8181818181818182, 0.12281553398058252
394, 0.8543307086614174, 0.12330097087378641
395, 0.8452380952380952, 0.12233009708737864
396, 0.844, 0.12135922330097088
397, 0.852, 0.12135922330097088
398, 0.8611111111111112, 0.12233009708737864
399, 0.8543307086614174, 0.12330097087378641
400, 0.8588235294117647, 0.12378640776699029
401, 0.8984375, 0.12427184466019417
402, 0.89453125, 0.12427184466019417
403, 0.875968992248062, 0.12524271844660195
404, 0.8643410852713178, 0.12524271844660195
405, 0.8715953307392996, 0.12475728155339806
406, 0.8443579766536965, 0.12475728155339806
407, 0.8461538461538461, 0.1262135922330097
408, 0.8467432950191571, 0.12669902912621359
409, 0.821969696969697, 0.12815533980582525
410, 0.8164794007490637, 0.12961165048543688
411, 0.7962962962962963, 0.13106796116504854
412, 0.8104089219330854, 0.13058252427184466
413, 0.8634686346863468, 0.13155339805825242
414, 0.8351648351648352, 0.1325242718446602
415, 0.8795620437956204, 0.13300970873786408
416, 0.8864468864468864, 0.1325242718446602
417, 0.8461538461538461, 0.1325242718446602
418, 0.8602941176470589, 0.13203883495145632
419, 0.894927536231884, 0.13398058252427184
420, 0.864963503649635, 0.13300970873786408
421, 0.8937728937728938, 0.1325242718446602
422, 0.9018181818181819, 0.13349514563106796
423, 0.8814814814814815, 0.13106796116504854
424, 0.8315018315018315, 0.1325242718446602
425, 0.8795620437956204, 0.13300970873786408
426, 0.8592057761732852, 0.13446601941747574
427, 0.8534798534798534, 0.1325242718446602
428, 0.8576642335766423, 0.13300970873786408
429, 0.850909090909091, 0.13349514563106796
430, 0.8513011152416357, 0.13058252427184466
431, 0.8566037735849057, 0.12864077669902912
432, 0.849624060150376, 0.129126213592233
433, 0.8233082706766918, 0.129126213592233
434, 0.8576779026217228, 0.12961165048543688
435, 0.8582089552238806, 0.13009708737864079
436, 0.8863636363636364, 0.12815533980582525
437, 0.8863636363636364, 0.12815533980582525
438, 0.8816793893129771, 0.12718446601941746
439, 0.8409090909090909, 0.12815533980582525
440, 0.8716981132075472, 0.12864077669902912
441, 0.850187265917603, 0.12961165048543688
442, 0.8246268656716418, 0.13009708737864079
443, 0.8555555555555555, 0.13106796116504854
444, 0.8315018315018315, 0.1325242718446602
445, 0.8102189781021898, 0.13300970873786408
446, 0.8211678832116789, 0.13300970873786408
447, 0.8029197080291971, 0.13300970873786408
448, 0.7753623188405797, 0.13398058252427184
449, 0.7591240875912408, 0.13300970873786408
450, 0.7725631768953068, 0.13446601941747574
451, 0.7877697841726619, 0.13495145631067962
452, 0.8152173913043478, 0.13398058252427184
453, 0.7789855072463768, 0.13398058252427184
454, 0.7741935483870968, 0.1354368932038835
455, 0.7985611510791367, 0.13495145631067962
456, 0.8043478260869565, 0.13398058252427184
457, 0.7463768115942029, 0.13398058252427184
458, 0.7971014492753623, 0.13398058252427184
459, 0.7717391304347826, 0.13398058252427184
460, 0.7818181818181819, 0.13349514563106796
461, 0.7949640287769785, 0.13495145631067962
462, 0.7992831541218638, 0.1354368932038835
463, 0.7885304659498208, 0.1354368932038835
464, 0.7928571428571428, 0.13592233009708737
465, 0.7879858657243817, 0.13737864077669903
466, 0.775438596491228, 0.1383495145631068
467, 0.7979094076655052, 0.13932038834951457
468, 0.7993079584775087, 0.14029126213592233
469, 0.7827586206896552, 0.1407766990291262
470, 0.8055555555555556, 0.13980582524271845
471, 0.8062283737024222, 0.14029126213592233
472, 0.8035087719298246, 0.1383495145631068
473, 0.7943262411347518, 0.13689320388349516
474, 0.7864768683274022, 0.13640776699029125
475, 0.8197879858657244, 0.13737864077669903
476, 0.8350877192982457, 0.1383495145631068
477, 0.8645833333333334, 0.13980582524271845
478, 0.8515901060070671, 0.13737864077669903
479, 0.8397212543554007, 0.13932038834951457
480, 0.845360824742268, 0.14126213592233008
481, 0.8780487804878049, 0.13932038834951457
482, 0.8432055749128919, 0.13932038834951457
483, 0.8472222222222222, 0.13980582524271845
484, 0.8461538461538461, 0.13883495145631067
485, 0.8350877192982457, 0.1383495145631068
486, 0.8229166666666666, 0.13980582524271845
487, 0.8090277777777778, 0.13980582524271845
488, 0.8137931034482758, 0.1407766990291262
489, 0.8222996515679443, 0.13932038834951457
490, 0.8315789473684211, 0.1383495145631068
491, 0.8153310104529616, 0.13932038834951457
492, 0.7854671280276817, 0.14029126213592233
493, 0.7876712328767124, 0.141747572815534
494, 0.773972602739726, 0.141747572815534
495, 0.782312925170068, 0.14271844660194175
496, 0.7849829351535836, 0.14223300970873787
497, 0.797945205479452, 0.141747572815534
498, 0.8178694158075601, 0.14126213592233008
499, 0.8103448275862069, 0.1407766990291262
500, 0.8035087719298246, 0.1383495145631068
501, 0.8162544169611308, 0.13737864077669903
502, 0.8178571428571428, 0.13592233009708737
503, 0.8107142857142857, 0.13592233009708737
504, 0.8042704626334519, 0.13640776699029125
505, 0.7836879432624113, 0.13689320388349516
506, 0.7857142857142857, 0.13592233009708737
507, 0.7617328519855595, 0.13446601941747574
508, 0.8357142857142857, 0.13592233009708737
509, 0.825, 0.13592233009708737
510, 0.8243727598566308, 0.1354368932038835
511, 0.841726618705036, 0.13495145631067962
512, 0.8464285714285714, 0.13592233009708737
513, 0.7821428571428571, 0.13592233009708737
514, 0.7978723404255319, 0.13689320388349516
515, 0.7992957746478874, 0.1378640776699029
516, 0.8064516129032258, 0.1354368932038835
517, 0.7785714285714286, 0.13592233009708737
518, 0.7956989247311828, 0.1354368932038835
519, 0.7829181494661922, 0.13640776699029125
520, 0.8014184397163121, 0.13689320388349516
521, 0.7824561403508772, 0.1383495145631068
522, 0.7902097902097902, 0.13883495145631067
523, 0.7777777777777778, 0.13980582524271845
524, 0.7804878048780488, 0.13932038834951457
525, 0.7630662020905923, 0.13932038834951457
526, 0.7889273356401384, 0.14029126213592233
527, 0.7724137931034483, 0.1407766990291262
528, 0.8013698630136986, 0.141747572815534
529, 0.8213058419243986, 0.14126213592233008
530, 0.8088737201365188, 0.14223300970873787
531, 0.8243243243243243, 0.1436893203883495
532, 0.8249158249158249, 0.1441747572815534
533, 0.8305084745762712, 0.14320388349514562
534, 0.8282828282828283, 0.1441747572815534
535, 0.8148148148148148, 0.1441747572815534
536, 0.8060200668896321, 0.14514563106796116
537, 0.7925170068027211, 0.14271844660194175
538, 0.7986348122866894, 0.14223300970873787
539, 0.7694915254237288, 0.14320388349514562
540, 0.7864406779661017, 0.14320388349514562
541, 0.7800687285223368, 0.14126213592233008
542, 0.7793103448275862, 0.1407766990291262
543, 0.7958477508650519, 0.14029126213592233
544, 0.8028169014084507, 0.1378640776699029
545, 0.7867132867132867, 0.13883495145631067
546, 0.7859649122807018, 0.1383495145631068
547, 0.7773851590106007, 0.13737864077669903
548, 0.7937062937062938, 0.13883495145631067
549, 0.7789473684210526, 0.1383495145631068
550, 0.7640845070422535, 0.1378640776699029
551, 0.78125, 0.13980582524271845
552, 0.7560975609756098, 0.13932038834951457
553, 0.7447552447552448, 0.13883495145631067
554, 0.7317073170731707, 0.13932038834951457
555, 0.7439446366782007, 0.14029126213592233
556, 0.7681660899653979, 0.14029126213592233
557, 0.7526132404181185, 0.13932038834951457
558, 0.7612456747404844, 0.14029126213592233
559, 0.75, 0.13980582524271845
560, 0.7222222222222222, 0.13980582524271845
561, 0.7231833910034602, 0.14029126213592233
562, 0.7551724137931034, 0.1407766990291262
563, 0.743859649122807, 0.1383495145631068
564, 0.7323943661971831, 0.1378640776699029
565, 0.734982332155477, 0.13737864077669903
566, 0.7117437722419929, 0.13640776699029125
567, 0.7127659574468085, 0.13689320388349516
568, 0.696113074204947, 0.13737864077669903
569, 0.723404255319149, 0.13689320388349516
570, 0.7446808510638298, 0.13689320388349516
571, 0.7561837455830389, 0.13737864077669903
572, 0.7330960854092526, 0.13640776699029125
573, 0.75, 0.1378640776699029
574, 0.7692307692307693, 0.13883495145631067
575, 0.7604166666666666, 0.13980582524271845
576, 0.7638888888888888, 0.13980582524271845
577, 0.7663230240549829, 0.14126213592233008
578, 0.7448275862068966, 0.1407766990291262
579, 0.7439446366782007, 0.14029126213592233
580, 0.7491166077738516, 0.13737864077669903
581, 0.7517482517482518, 0.13883495145631067
582, 0.7526132404181185, 0.13932038834951457
583, 0.712280701754386, 0.1383495145631068
584, 0.7491289198606271, 0.13932038834951457
585, 0.7465277777777778, 0.13980582524271845
586, 0.7202797202797203, 0.13883495145631067
587, 0.7167832167832168, 0.13883495145631067
588, 0.7202797202797203, 0.13883495145631067
589, 0.7256944444444444, 0.13980582524271845
590, 0.71875, 0.13980582524271845
591, 0.7172413793103448, 0.1407766990291262
592, 0.7191780821917808, 0.141747572815534
593, 0.708904109589041, 0.141747572815534
594, 0.7312925170068028, 0.14271844660194175
595, 0.7040816326530612, 0.14271844660194175
596, 0.7070707070707071, 0.1441747572815534
597, 0.6847457627118644, 0.14320388349514562
598, 0.6767676767676768, 0.1441747572815534
599, 0.6778523489932886, 0.14466019417475728
600, 0.6666666666666666, 0.14563106796116504
601, 0.6798679867986799, 0.1470873786407767
602, 0.6754098360655738, 0.14805825242718446
603, 0.6514657980456026, 0.14902912621359224
604, 0.6742671009771987, 0.14902912621359224
605, 0.6741935483870968, 0.15048543689320387
606, 0.6506410256410257, 0.15145631067961166
607, 0.6483870967741936, 0.15048543689320387
608, 0.6474358974358975, 0.15145631067961166
609, 0.6900958466453674, 0.15194174757281553
610, 0.7028753993610224, 0.15194174757281553
611, 0.6835443037974683, 0.1533980582524272
612, 0.668769716088328, 0.15388349514563107
613, 0.6761006289308176, 0.15436893203883495
614, 0.6750788643533123, 0.15388349514563107
615, 0.6656050955414012, 0.1524271844660194
616, 0.637223974763407, 0.15388349514563107
617, 0.6363636363636364, 0.15485436893203883
618, 0.646875, 0.1553398058252427
619, 0.6822429906542056, 0.1558252427184466
620, 0.6574074074074074, 0.15728155339805824
621, 0.68, 0.15776699029126215
622, 0.6930091185410334, 0.15970873786407766
623, 0.7151515151515152, 0.16019417475728157
624, 0.693939393939394, 0.16019417475728157
625, 0.7018072289156626, 0.16116504854368932
626, 0.713855421686747, 0.16116504854368932
627, 0.7113095238095238, 0.16310679611650486
628, 0.7235294117647059, 0.1650485436893204
629, 0.711764705882353, 0.1650485436893204
630, 0.7142857142857143, 0.16650485436893203
631, 0.7043478260869566, 0.16747572815533981
632, 0.7254335260115607, 0.1679611650485437
633, 0.7138728323699421, 0.1679611650485437
634, 0.7043478260869566, 0.16747572815533981
635, 0.6801152737752162, 0.16844660194174757
636, 0.7057142857142857, 0.16990291262135923
637, 0.6848137535816619, 0.16941747572815535
638, 0.7060518731988472, 0.16844660194174757
639, 0.7106017191977078, 0.16941747572815535
640, 0.7212643678160919, 0.16893203883495145
641, 0.7398843930635838, 0.1679611650485437
642, 0.7020057306590258, 0.16941747572815535
643, 0.7130434782608696, 0.16747572815533981
644, 0.7040229885057471, 0.16893203883495145
