Step, Velocity, Density
130, 0.5714285714285714, 0.22462686567164178
131, 0.5827814569536424, 0.2253731343283582
132, 0.5756578947368421, 0.22686567164179106
133, 0.6176470588235294, 0.22835820895522388
134, 0.5792880258899676, 0.23059701492537313
135, 0.5967741935483871, 0.23134328358208955
136, 0.5654952076677316, 0.2335820895522388
137, 0.5880503144654088, 0.2373134328358209
138, 0.5295950155763239, 0.23955223880597015
139, 0.5201238390092879, 0.24104477611940298
140, 0.5325077399380805, 0.24104477611940298
141, 0.5412844036697247, 0.24402985074626865
142, 0.5552147239263804, 0.24328358208955222
143, 0.5575757575757576, 0.2462686567164179
144, 0.572289156626506, 0.24776119402985075
145, 0.5803571428571429, 0.2507462686567164
146, 0.5459940652818991, 0.25149253731343285
147, 0.5680473372781065, 0.25223880597014925
148, 0.5739644970414202, 0.25223880597014925
149, 0.5693215339233039, 0.25298507462686565
150, 0.5794117647058824, 0.2537313432835821
151, 0.6005830903790087, 0.25597014925373135
152, 0.591304347826087, 0.2574626865671642
153, 0.6329479768786127, 0.2582089552238806
154, 0.5890804597701149, 0.25970149253731345
155, 0.5920679886685553, 0.26343283582089555
156, 0.5382436260623229, 0.26343283582089555
157, 0.584045584045584, 0.2619402985074627
158, 0.5852272727272727, 0.2626865671641791
159, 0.5549295774647888, 0.26492537313432835
160, 0.5264623955431755, 0.26791044776119405
161, 0.5359116022099447, 0.2701492537313433
162, 0.5164835164835165, 0.2716417910447761
163, 0.5355191256830601, 0.27313432835820894
164, 0.5260273972602739, 0.27238805970149255
165, 0.5636856368563685, 0.2753731343283582
166, 0.5645161290322581, 0.27761194029850744
167, 0.5576407506702413, 0.2783582089552239
168, 0.5702917771883289, 0.28134328358208954
169, 0.5596816976127321, 0.28134328358208954
170, 0.575197889182058, 0.2828358208955224
171, 0.5853018372703412, 0.28432835820895525
172, 0.5942408376963351, 0.28507462686567164
173, 0.5621761658031088, 0.2880597014925373
174, 0.538659793814433, 0.28955223880597014
175, 0.5575447570332481, 0.2917910447761194
176, 0.5549872122762148, 0.2917910447761194
177, 0.5368956743002544, 0.29328358208955224
178, 0.47837150127226463, 0.29328358208955224
179, 0.4962025316455696, 0.2947761194029851
180, 0.49122807017543857, 0.29776119402985074
181, 0.5037593984962406, 0.29776119402985074
182, 0.4825, 0.29850746268656714
183, 0.5149253731343284, 0.3
184, 0.4739454094292804, 0.30074626865671644
185, 0.48635235732009924, 0.30074626865671644
186, 0.47642679900744417, 0.30074626865671644
187, 0.43316831683168316, 0.30149253731343284
188, 0.4534313725490196, 0.3044776119402985
189, 0.4560975609756098, 0.30597014925373134
190, 0.45169082125603865, 0.30895522388059704
191, 0.4460431654676259, 0.3111940298507463
192, 0.43779904306220097, 0.3119402985074627
193, 0.4510739856801909, 0.3126865671641791
194, 0.4066193853427896, 0.3156716417910448
195, 0.4225352112676056, 0.31791044776119404
196, 0.4252336448598131, 0.3194029850746269
197, 0.4125874125874126, 0.3201492537313433
198, 0.43023255813953487, 0.3208955223880597
199, 0.42857142857142855, 0.3238805970149254
200, 0.4413793103448276, 0.3246268656716418
201, 0.4624145785876993, 0.3276119402985075
202, 0.4108352144469526, 0.33059701492537313
203, 0.4134831460674157, 0.332089552238806
204, 0.4080717488789238, 0.3328358208955224
205, 0.4228187919463087, 0.3335820895522388
206, 0.3674832962138085, 0.33507462686567163
207, 0.39555555555555555, 0.3358208955223881
208, 0.4052863436123348, 0.33880597014925373
209, 0.4153846153846154, 0.33955223880597013
210, 0.38209606986899564, 0.3417910447761194
211, 0.37662337662337664, 0.3447761194029851
212, 0.3763440860215054, 0.34701492537313433
213, 0.3875802997858672, 0.3485074626865672
214, 0.3630573248407643, 0.35149253731343283
215, 0.37894736842105264, 0.35447761194029853
216, 0.3689727463312369, 0.3559701492537313
217, 0.3550420168067227, 0.35522388059701493
218, 0.3598326359832636, 0.3567164179104478
219, 0.3736951983298539, 0.3574626865671642
220, 0.3908523908523909, 0.35895522388059703
221, 0.3752577319587629, 0.3619402985074627
222, 0.3670103092783505, 0.3619402985074627
223, 0.3524590163934426, 0.3641791044776119
224, 0.3800813008130081, 0.36716417910447763
225, 0.36105476673427994, 0.367910447761194
226, 0.38028169014084506, 0.37089552238805973
227, 0.364, 0.373134328358209
228, 0.376984126984127, 0.3761194029850746
229, 0.3510848126232742, 0.3783582089552239
230, 0.3614931237721022, 0.3798507462686567
231, 0.376953125, 0.382089552238806
232, 0.36627906976744184, 0.3850746268656716
233, 0.35452793834296725, 0.38731343283582087
234, 0.35877862595419846, 0.39104477611940297
235, 0.33013435700575816, 0.3888059701492537
236, 0.33714285714285713, 0.3917910447761194
237, 0.3497164461247637, 0.39477611940298507
238, 0.36981132075471695, 0.39552238805970147
239, 0.3609022556390977, 0.3970149253731343
240, 0.32771535580524347, 0.39850746268656717
241, 0.3376865671641791, 0.4
242, 0.3197781885397412, 0.40373134328358207
243, 0.32536764705882354, 0.4059701492537313
244, 0.3217550274223035, 0.4082089552238806
245, 0.3296903460837887, 0.4097014925373134
246, 0.30127041742286753, 0.41119402985074627
247, 0.2911392405063291, 0.4126865671641791
248, 0.30560578661844484, 0.4126865671641791
249, 0.2805755395683453, 0.41492537313432837
250, 0.295169946332737, 0.4171641791044776
251, 0.31316725978647686, 0.41940298507462687
252, 0.2902654867256637, 0.4216417910447761
253, 0.2998236331569665, 0.42313432835820897
254, 0.3111888111888112, 0.42686567164179107
255, 0.3269565217391304, 0.4291044776119403
256, 0.30675909878682844, 0.4305970149253731
257, 0.2852233676975945, 0.4343283582089552
258, 0.28668941979522183, 0.4373134328358209
259, 0.28522920203735147, 0.43955223880597016
260, 0.2951096121416526, 0.4425373134328358
261, 0.2684563758389262, 0.44477611940298506
262, 0.27212020033388984, 0.4470149253731343
263, 0.26411960132890366, 0.44925373134328356
264, 0.26194398682042835, 0.45298507462686566
265, 0.26436781609195403, 0.4544776119402985
266, 0.2540983606557377, 0.4552238805970149
267, 0.24227642276422764, 0.458955223880597
268, 0.2313915857605178, 0.46119402985074626
269, 0.23274478330658105, 0.46492537313432836
270, 0.232, 0.4664179104477612
271, 0.23174603174603176, 0.4701492537313433
272, 0.22397476340694006, 0.47313432835820896
273, 0.2445141065830721, 0.4761194029850746
274, 0.2118380062305296, 0.4791044776119403
275, 0.21483771251931993, 0.4828358208955224
276, 0.21351766513056836, 0.48582089552238805
277, 0.2149390243902439, 0.48955223880597015
278, 0.22424242424242424, 0.4925373134328358
279, 0.2183734939759036, 0.4955223880597015
280, 0.21375186846038863, 0.4992537313432836
281, 0.228486646884273, 0.5029850746268657
282, 0.22123893805309736, 0.5059701492537313
283, 0.2126099706744868, 0.508955223880597
284, 0.22561863173216884, 0.5126865671641792
285, 0.21770682148040638, 0.514179104477612
286, 0.2222222222222222, 0.5171641791044777
287, 0.20773638968481375, 0.5208955223880597
288, 0.20910384068278806, 0.5246268656716417
289, 0.1977401129943503, 0.5283582089552239
290, 0.20336605890603085, 0.5320895522388059
291, 0.19386331938633194, 0.5350746268656716
292, 0.20943134535367544, 0.5380597014925373
293, 0.2, 0.5410447761194029
294, 0.205761316872428, 0.5440298507462686
295, 0.2098092643051771, 0.5477611940298508
296, 0.2029769959404601, 0.5514925373134328
297, 0.19919246298788695, 0.5544776119402985
298, 0.20080321285140562, 0.5574626865671641
299, 0.19946808510638298, 0.5611940298507463
300, 0.202113606340819, 0.5649253731343283
301, 0.1994750656167979, 0.5686567164179105
302, 0.19426336375488917, 0.5723880597014925
303, 0.19430051813471502, 0.5761194029850746
304, 0.1891891891891892, 0.5798507462686567
305, 0.18437900128040974, 0.5828358208955224
306, 0.18702290076335878, 0.5865671641791045
307, 0.18963337547408343, 0.5902985074626865
308, 0.1871859296482412, 0.5940298507462687
309, 0.18851435705368288, 0.5977611940298507
310, 0.19727047146401985, 0.6014925373134329
311, 0.1960542540073983, 0.6052238805970149
312, 0.19240196078431374, 0.608955223880597
313, 0.20219244823386115, 0.6126865671641791
314, 0.19975786924939468, 0.6164179104477612
315, 0.197352587244284, 0.6201492537313433
316, 0.19856459330143542, 0.6238805970149254
317, 0.1938168846611177, 0.6276119402985074
318, 0.19030732860520094, 0.6313432835820896
319, 0.19388954171562867, 0.6350746268656716
320, 0.18925233644859812, 0.6388059701492538
321, 0.18118466898954705, 0.6425373134328358
322, 0.18475750577367206, 0.6462686567164179
323, 0.18140068886337543, 0.65
324, 0.18493150684931506, 0.6537313432835821
325, 0.18274687854710556, 0.6574626865671642
326, 0.18284424379232506, 0.6611940298507463
327, 0.1829405162738496, 0.6649253731343283
328, 0.18080357142857142, 0.6686567164179105
329, 0.18201997780244172, 0.6723880597014925
330, 0.18432671081677704, 0.6761194029850747
331, 0.18111964873765093, 0.6798507462686567
332, 0.1812227074235808, 0.6835820895522388
333, 0.18132464712269272, 0.6873134328358209
334, 0.17818574514038876, 0.691044776119403
335, 0.17722878625134264, 0.6947761194029851
336, 0.17735042735042736, 0.6985074626865672
337, 0.1742826780021254, 0.7022388059701492
338, 0.1744186046511628, 0.7059701492537314
339, 0.17245005257623555, 0.7097014925373134
340, 0.1684100418410042, 0.7134328358208956
341, 0.17065556711758584, 0.7171641791044776
342, 0.17184265010351968, 0.7208955223880597
343, 0.1709577754891864, 0.7246268656716418
344, 0.17418032786885246, 0.7283582089552239
345, 0.1712538226299694, 0.732089552238806
346, 0.1724137931034483, 0.735820895522388
347, 0.1705348133198789, 0.7395522388059701
348, 0.16566265060240964, 0.7432835820895523
349, 0.16583416583416583, 0.7470149253731343
350, 0.16302186878727634, 0.7507462686567165
351, 0.1632047477744807, 0.7544776119402985
352, 0.1624015748031496, 0.7582089552238805
353, 0.16552399608227228, 0.7619402985074627
354, 0.16569200779727095, 0.7656716417910447
355, 0.1687681862269641, 0.7694029850746269
356, 0.166988416988417, 0.7731343283582089
357, 0.1633045148895293, 0.7768656716417911
358, 0.16347992351816443, 0.7805970149253731
359, 0.16555661274976213, 0.7843283582089552
360, 0.16193181818181818, 0.7880597014925373
361, 0.15645617342130066, 0.7917910447761194
362, 0.15572232645403378, 0.7955223880597015
363, 0.15592903828197946, 0.7992537313432836
364, 0.15520446096654275, 0.8029850746268656
365, 0.15541165587419056, 0.8067164179104478
366, 0.15561694290976058, 0.8104477611940298
367, 0.15490375802016498, 0.814179104477612
368, 0.15328467153284672, 0.817910447761194
369, 0.15440508628519528, 0.8216417910447761
370, 0.15370705244122965, 0.8253731343283582
371, 0.15301530153015303, 0.8291044776119403
372, 0.15143369175627241, 0.8328358208955224
373, 0.1471900089206066, 0.8365671641791045
374, 0.14653641207815277, 0.8402985074626865
375, 0.14765694076038904, 0.8440298507462687
376, 0.14612676056338028, 0.8477611940298507
377, 0.147239263803681, 0.8514925373134329
378, 0.14659685863874344, 0.8552238805970149
379, 0.14596003475238922, 0.858955223880597
380, 0.1453287197231834, 0.8626865671641791
381, 0.14470284237726097, 0.8664179104477612
